"TOA5","CR6_HU","CR6","1449","CR6.Std.01","CPU:Tower2irrad.CR6","35696","TableHour"
"TIMESTAMP","RECORD","PAR_Den_Hst(1)","PAR_Den_Hst(2)","PAR_Den_Hst(3)","PAR_Den_Hst(4)","PAR_Den_Hst(5)","PAR_Den_Hst(6)","PAR_Den_Hst(7)","PAR_Den_Hst(8)","PAR_Den_Hst(9)","PAR_Den_Hst(10)","PAR_Den_Hst(11)","PAR_Den_Hst(12)","PAR_Den_Hst(13)","PAR_Den_Hst(14)","PAR_Den_Hst(15)","PAR_Den_Hst(16)","PAR_Den_Hst(17)","PAR_Den_Hst(18)","PAR_Den_Hst(19)","PAR_Den_Hst(20)","PAR_Den_Hst(21)","PAR_Den_Hst(22)","PAR_Den_Hst(23)","PAR_Den_Hst(24)","PAR_Den_Hst(25)","PAR_BF_tot_Hst(1)","PAR_BF_tot_Hst(2)","PAR_BF_tot_Hst(3)","PAR_BF_tot_Hst(4)","PAR_BF_tot_Hst(5)","PAR_BF_tot_Hst(6)","PAR_BF_tot_Hst(7)","PAR_BF_tot_Hst(8)","PAR_BF_tot_Hst(9)","PAR_BF_tot_Hst(10)","PAR_BF_tot_Hst(11)","PAR_BF_tot_Hst(12)","PAR_BF_tot_Hst(13)","PAR_BF_tot_Hst(14)","PAR_BF_tot_Hst(15)","PAR_BF_tot_Hst(16)","PAR_BF_tot_Hst(17)","PAR_BF_tot_Hst(18)","PAR_BF_tot_Hst(19)","PAR_BF_tot_Hst(20)","PAR_BF_tot_Hst(21)","PAR_BF_tot_Hst(22)","PAR_BF_tot_Hst(23)","PAR_BF_tot_Hst(24)","PAR_BF_tot_Hst(25)","PAR_BF_diff_Hst(1)","PAR_BF_diff_Hst(2)","PAR_BF_diff_Hst(3)","PAR_BF_diff_Hst(4)","PAR_BF_diff_Hst(5)","PAR_BF_diff_Hst(6)","PAR_BF_diff_Hst(7)","PAR_BF_diff_Hst(8)","PAR_BF_diff_Hst(9)","PAR_BF_diff_Hst(10)","PAR_BF_diff_Hst(11)","PAR_BF_diff_Hst(12)","PAR_BF_diff_Hst(13)","PAR_BF_diff_Hst(14)","PAR_BF_diff_Hst(15)","Solar_irrad_Hst(1)","Solar_irrad_Hst(2)","Solar_irrad_Hst(3)","Solar_irrad_Hst(4)","Solar_irrad_Hst(5)","Solar_irrad_Hst(6)","Solar_irrad_Hst(7)","Solar_irrad_Hst(8)","Solar_irrad_Hst(9)","Solar_irrad_Hst(10)","Solar_irrad_Hst(11)","Solar_irrad_Hst(12)","Solar_irrad_Hst(13)","Solar_irrad_Hst(14)","Solar_irrad_Hst(15)","Solar_irrad_Hst(16)","Solar_irrad_Hst(17)","Solar_irrad_Hst(18)","Solar_irrad_Hst(19)","Solar_irrad_Hst(20)","Solar_irrad_Hst(21)","Solar_irrad_Hst(22)","Solar_irrad_Hst(23)","Solar_irrad_Hst(24)","Solar_irrad_Hst(25)","PAR_DenLog_Hst(1)","PAR_DenLog_Hst(2)","PAR_DenLog_Hst(3)","PAR_DenLog_Hst(4)","PAR_DenLog_Hst(5)","PAR_DenLog_Hst(6)","PAR_DenLog_Hst(7)","PAR_DenLog_Hst(8)","PAR_DenLog_Hst(9)","PAR_DenLog_Hst(10)","PAR_DenLog_Hst(11)","PAR_DenLog_Hst(12)","PAR_BF_totLog_Hst(1)","PAR_BF_totLog_Hst(2)","PAR_BF_totLog_Hst(3)","PAR_BF_totLog_Hst(4)","PAR_BF_totLog_Hst(5)","PAR_BF_totLog_Hst(6)","PAR_BF_totLog_Hst(7)","PAR_BF_totLog_Hst(8)","PAR_BF_totLog_Hst(9)","PAR_BF_totLog_Hst(10)","PAR_BF_totLog_Hst(11)","PAR_BF_totLog_Hst(12)","PAR_BF_diffLog_Hst(1)","PAR_BF_diffLog_Hst(2)","PAR_BF_diffLog_Hst(3)","PAR_BF_diffLog_Hst(4)","PAR_BF_diffLog_Hst(5)","PAR_BF_diffLog_Hst(6)","PAR_BF_diffLog_Hst(7)","PAR_BF_diffLog_Hst(8)","PAR_BF_diffLog_Hst(9)","PAR_BF_diffLog_Hst(10)","PAR_BF_diffLog_Hst(11)","PAR_BF_diffLog_Hst(12)","Solar_irradLog_Hst(1)","Solar_irradLog_Hst(2)","Solar_irradLog_Hst(3)","Solar_irradLog_Hst(4)","Solar_irradLog_Hst(5)","Solar_irradLog_Hst(6)","Solar_irradLog_Hst(7)","Solar_irradLog_Hst(8)","Solar_irradLog_Hst(9)","Solar_irradLog_Hst(10)","PAR_Den_Avg","PAR_DenSqr_Avg","PAR_Den_Std","PAR_BF_tot_Avg","PAR_BF_totSqr_Avg","PAR_BF_tot_Std","PAR_BF_diff_Avg","PAR_BF_diffSqr_Avg","PAR_BF_diff_Std","Solar_irrad_Avg","Solar_irradSqr_Avg","Solar_irrad_Std"
"2015-08-28 19:00:00",219,0,0.387,0.182,0.14,0.137,0.148,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.286,0.183,0.147,0.134,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.344,0.449,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.131,0.137,0.112,0.143,0.103,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.164,0.194,0.295,0,0,0,0,0,0,0,0.108,0.247,0.156,0.207,0.282,0,0,0,0,0,0,0,0.206,0.179,0.503,0.111,0,0,0,0,0,0,0,0,0.247,0.124,0.195,0.262,0.172,0,285.8702,108689,164.217,278.5076,103957,162.4515,178.3024,35671.96,62.29143,140.538,28329.98,92.62312
"2015-08-28 20:00:00",220,0.495,0.185,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.17,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621,0.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,0.068,0.257,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.284,0.128,0.24,0.137,0,0,0,0,0,0,0,0.259,0.259,0.113,0.224,0.144,0,0,0,0,0,0,0,0.291,0.33,0.309,0.07,0,0,0,0,0,0,0,0,0.28,0.3,0.062,0.358,0,0,0,137.4561,25600.99,81.89514,134.5068,25201.15,84.31528,96.0153,10833.79,40.18526,66.66344,7359.883,53.99879
"2015-08-28 21:00:00",221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477,0.283,0.179,0.062,0,0,0,0,0,0,0,0,0.518,0.255,0.194,0.034,0,0,0,0,0,0,0,0,0.534,0.238,0.199,0.029,0,0,0,0,0,0,0,0,0.486,0.286,0.191,0.037,0,0,0,0,0,0,17.9314,482.2057,12.67559,16.20033,398.4128,11.66028,16.02088,384.1973,11.29285,4.442045,45.25653,5.052204
"2015-08-28 22:00:00",222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,0,0,0,0,0,0,0,0,0.515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,0,0,0,0,0,0,0.515,0.1265177,0.09505399,0.2811534,0.6964445,0.4946139,0.09787282,0.9244453,0.855481,0.02969587,-2.570104,6.937386,0.5761529
"2015-08-28 23:00:00",223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.999,-0.05019981,0.002782293,0.01619481,0.6789246,0.4610778,0.0118014,0.9058976,0.8207457,0.009761685,-4.617542,21.56281,0.4910368
"2015-08-29 00:00:00",224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.999,-0.04990328,0.002737025,0.01570631,0.6824601,0.4658922,0.01184658,0.8981993,0.8068272,0.008074767,-4.66116,21.79786,0.2672987
"2015-08-29 01:00:00",225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.996,-0.04112318,0.001933343,0.01556366,0.6819837,0.4652471,0.01205496,0.8925971,0.7967978,0.008255919,-4.591384,21.12119,0.2009377
"2015-08-29 02:00:00",226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.996,-0.0366934,0.001571292,0.0149962,0.6853272,0.4698391,0.01287497,0.8971879,0.8050181,0.008486758,-4.285025,18.47897,0.3428173
"2015-08-29 03:00:00",227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.998,-0.04716253,0.00245136,0.01506837,0.6874343,0.4727198,0.01240352,0.897226,0.8050902,0.008698045,-4.439524,19.7699,0.2460344
"2015-08-29 04:00:00",228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.997,-0.04288851,0.002085481,0.01568619,0.6910591,0.477724,0.01270579,0.891703,0.7951956,0.007842292,-4.562802,20.92236,0.3212492
"2015-08-29 05:00:00",229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.999,-0.04416622,0.002158082,0.01440233,0.6919353,0.4789177,0.01196716,0.888016,0.7886336,0.007820652,-4.644849,21.61512,0.2012617
"2015-08-29 06:00:00",230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0.27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.27,1.099208,4.098591,1.700098,1.338445,3.24099,1.203975,1.5139,3.796399,1.226583,-4.352395,19.67379,0.854663
"2015-08-29 07:00:00",231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.148,0.21,0.334,0.103,0,0,0,0,0,0,0,0.257,0.154,0.224,0.365,0,0,0,0,0,0,0,0,0.258,0.153,0.225,0.364,0,0,0,0,0,0,0,0,0.211,0.16,0.234,0.39,0.006,0,0,0,0,0,36.15706,1675.593,19.19009,31.58348,1294.847,17.2433,31.55019,1283.774,16.98113,8.95568,127.6907,6.891046
"2015-08-29 08:00:00",232,0.179,0.08,0.532,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.089,0.39,0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.149,0.457,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.023,0.289,0.509,0,0,0,0,0,0,0,0.016,0.169,0.021,0.28,0.514,0,0,0,0,0,0,0,0.039,0.216,0.745,0,0,0,0,0,0,0,0,0,0,0.184,0.029,0.558,0.228,0,0,230.611,60392.52,84.91809,244.0116,70109.47,102.7999,107.6885,12051.33,21.31954,106.6074,13664.15,47.94797
"2015-08-29 09:00:00",233,0,0,0,0.184,0.217,0.561,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.204,0.581,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.215,0.541,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0.822,0,0,0,0,0,0,0,0,0,0,0.148,0.841,0.012,0,0,0,0,0,0,0,0.708,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0.631,0,496.6972,252670.4,77.21562,515.0627,271522.4,78.94804,150.9009,23134.25,19.05692,253.3678,65769.97,39.68253
"2015-08-29 10:00:00",234,0,0,0,0,0,0,0.365,0.427,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0.169,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0.429,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.421,0.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685,0.315,730.8691,538815,68.15695,780.6768,617331.6,88.74295,162.8596,26646.86,11.11793,368.0189,136571.4,33.66703
"2015-08-29 11:00:00",235,0,0,0,0.044,0.032,0.006,0.006,0.005,0.252,0.284,0.103,0.214,0.039,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.024,0.007,0.006,0.005,0.187,0.24,0.143,0.262,0.058,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.298,0.332,0.098,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.015,0.006,0.007,0.004,0.25,0.284,0.062,0.248,0.038,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.04,0.545,0.372,0,0,0,0,0,0,0,0,0.051,0.034,0.436,0.48,0,0,0,0,0,0,0,0.476,0.404,0.12,0,0,0,0,0,0,0,0,0,0,0.075,0.016,0.909,947.6629,940493.5,205.9819,978.7512,1004788,216.4107,284.4848,89365.4,91.83555,476.8121,238895.8,107.4524
"2015-08-29 12:00:00",236,0,0,0.104,0.066,0.023,0.025,0.021,0.012,0.014,0.014,0.015,0.219,0.286,0.17,0.029,0.001,0,0,0,0,0,0,0,0,0,0,0,0.109,0.063,0.025,0.024,0.017,0.011,0.013,0.014,0.013,0.034,0.417,0.186,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.376,0.359,0.071,0,0,0,0,0,0,0,0,0,0,0,0.136,0.035,0.023,0.029,0.017,0.013,0.015,0.013,0.016,0.168,0.273,0.194,0.063,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.145,0.058,0.051,0.721,0,0,0,0,0,0,0,0.034,0.137,0.054,0.05,0.724,0,0,0,0,0,0,0,0.064,0.502,0.434,0,0,0,0,0,0,0,0,0,0.101,0.084,0.063,0.752,1024.93,1202674,390.1179,1046.196,1258172,404.5323,373.1549,146251.4,83.7068,514.9014,306580.7,203.6105
"2015-08-29 13:00:00",237,0,0.017,0.001,0.022,0.108,0.079,0.048,0.022,0.015,0.012,0.014,0.018,0.026,0.107,0.31,0.17,0.033,0,0,0,0,0,0,0,0,0,0,0,0.034,0.101,0.084,0.038,0.023,0.016,0.013,0.013,0.017,0.023,0.044,0.338,0.192,0.063,0,0,0,0,0,0,0,0,0,0,0,0.232,0.599,0.161,0.008,0,0,0,0,0,0,0,0,0,0,0,0.041,0.1,0.074,0.039,0.023,0.018,0.012,0.017,0.019,0.024,0.073,0.293,0.213,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.007,0.019,0.213,0.073,0.629,0.049,0,0,0,0,0,0,0,0.03,0.206,0.073,0.612,0.08,0,0,0,0,0,0,0,0.222,0.778,0,0,0,0,0,0,0,0,0.016,0.002,0.118,0.156,0.708,1150.817,1521569,444.0606,1182.829,1590054,436.9992,444.695,200712.1,54.39159,590.1639,396153.7,218.7697
"2015-08-29 14:00:00",238,0,0,0,0.163,0.141,0.02,0.027,0.01,0.014,0.009,0.009,0.01,0.012,0.076,0.356,0.113,0.04,0,0,0,0,0,0,0,0,0,0,0,0.176,0.123,0.024,0.024,0.012,0.011,0.011,0.008,0.01,0.009,0.014,0.151,0.268,0.106,0.047,0.006,0,0,0,0,0,0,0,0,0.055,0.371,0.386,0.171,0.018,0,0,0,0,0,0,0,0,0,0,0.048,0.131,0.122,0.029,0.021,0.012,0.015,0.008,0.008,0.011,0.011,0.059,0.274,0.2,0.048,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.177,0.047,0.568,0.048,0,0,0,0,0,0,0,0.173,0.162,0.046,0.421,0.199,0,0,0,0,0,0,0,0.419,0.577,0.004,0,0,0,0,0,0,0,0,0,0.287,0.071,0.642,1073.681,1405034,502.2383,1124.225,1559255,543.4816,423.4451,185848.3,80.88624,539.3222,358032.3,259.16
"2015-08-29 15:00:00",239,0.062,0.001,0.096,0.22,0.154,0.105,0.041,0.034,0.029,0.024,0.018,0.021,0.026,0.078,0.041,0.013,0.036,0,0,0,0,0,0,0,0,0,0,0.155,0.24,0.148,0.1,0.038,0.033,0.027,0.022,0.02,0.018,0.024,0.025,0.089,0.055,0.006,0,0,0,0,0,0,0,0,0,0,0.201,0.317,0.284,0.133,0.065,0,0,0,0,0,0,0,0,0,0,0.166,0.224,0.144,0.104,0.041,0.037,0.027,0.025,0.017,0.021,0.027,0.064,0.048,0.02,0.037,0,0,0,0,0,0,0,0,0.006,0.025,0.019,0.007,0.005,0,0.046,0.266,0.278,0.115,0.196,0.038,0,0,0,0,0,0,0.067,0.324,0.264,0.107,0.226,0.012,0,0,0,0,0,0,0.113,0.401,0.44,0.046,0,0,0.006,0.026,0.021,0.005,0.005,0.001,0.092,0.36,0.193,0.294,651.4143,621190.2,443.6773,664.7546,635287.4,439.7599,399.7991,173108.6,115.1925,329.511,156681.4,219.3261
"2015-08-29 16:00:00",240,0,0,0.074,0.194,0.053,0.024,0.02,0.017,0.017,0.015,0.025,0.23,0.173,0.058,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.175,0.051,0.023,0.019,0.018,0.014,0.013,0.021,0.035,0.334,0.074,0.109,0.02,0,0,0,0,0,0,0,0,0,0,0,0.22,0.552,0.129,0.099,0,0,0,0,0,0,0,0,0,0,0,0.126,0.162,0.037,0.023,0.022,0.016,0.016,0.014,0.021,0.188,0.2,0.058,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.088,0.06,0.586,0,0,0,0,0,0,0,0,0.268,0.081,0.058,0.593,0,0,0,0,0,0,0,0.04,0.729,0.231,0,0,0,0,0,0,0,0,0,0.071,0.244,0.065,0.62,907.3167,1004492,425.7566,940.3878,1092207,455.9357,359.3134,135012.5,76.85271,453.3738,255529.9,223.5666
"2015-08-29 17:00:00",241,0,0,0.116,0.134,0.04,0.02,0.021,0.023,0.147,0.153,0.29,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.122,0.037,0.018,0.02,0.02,0.058,0.143,0.304,0.139,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.534,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.108,0.026,0.021,0.023,0.022,0.116,0.105,0.278,0.142,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.067,0.338,0.346,0,0,0,0,0,0,0,0,0.251,0.063,0.235,0.452,0,0,0,0,0,0,0,0.063,0.868,0.069,0,0,0,0,0,0,0,0,0,0.103,0.181,0.063,0.653,779.9137,702550.3,307.0585,806.8179,758621.4,328.1256,316.6559,102668.5,48.96538,395.477,184126,166.505
"2015-08-29 18:00:00",242,0.008,0.053,0.026,0.017,0.034,0.165,0.38,0.238,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.02,0.014,0.027,0.147,0.338,0.284,0.109,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.018,0.019,0.029,0.122,0.306,0.357,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.001,0.005,0.01,0.053,0.033,0.339,0.558,0,0,0,0,0,0,0,0.023,0.022,0.028,0.336,0.592,0,0,0,0,0,0,0,0.08,0.92,0,0,0,0,0,0.001,0,0,0.003,0.004,0.044,0.032,0.041,0.768,0.107,623.3555,416567.5,167.3186,651.99,449447.8,156.0669,184.9301,34811.21,24.73965,325.7043,112575.7,80.57515
"2015-08-29 19:00:00",243,0,0,0.097,0.387,0.372,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541,0.326,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.396,0.369,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0.523,0,0,0,0,0,0,0,0,0,0,0.534,0.466,0,0,0,0,0,0,0,0,0.984,0.016,0,0,0,0,0,0,0,0,0,0,0,0.076,0.711,0.214,0,405.5148,170182.6,75.76514,404.9672,169827.5,76.34834,139.0844,19484.63,11.8396,206.434,44111.95,38.69056
"2015-08-29 20:00:00",244,0.533,0.13,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0.129,0.324,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0.126,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.293,0.049,0.303,0.114,0,0,0,0,0,0,0,0.3,0.242,0.048,0.252,0.158,0,0,0,0,0,0,0,0.308,0.381,0.311,0,0,0,0,0,0,0,0,0,0.308,0.233,0.054,0.405,0,0,0,138.2238,25623.58,80.73264,139.0435,26941.83,87.22807,80.73778,7066.163,23.40031,62.44979,6047.98,46.34655
"2015-08-29 21:00:00",245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.156,0.189,0.114,0,0,0,0,0,0,0,0,0.573,0.169,0.151,0.107,0,0,0,0,0,0,0,0,0.589,0.156,0.17,0.085,0,0,0,0,0,0,0,0,0.548,0.169,0.179,0.105,0,0,0,0,0,0,18.40195,591.3862,15.89825,16.99779,523.7326,15.32344,15.95889,427.2302,13.1356,3.073335,83.01689,8.577382
"2015-08-29 22:00:00",246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0,0,0,0,0,0,0,0,0,0,0.505,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.495,0,0,0,0,0,0,0,0,0.505,0.09021647,0.04890787,0.2019128,0.6826175,0.4662163,0.01579681,0.9101503,0.8284659,0.009605703,-5.270887,27.82802,0.2139337
